,Year,Month,Anomaly-Gl,Uncertainty-Gl,Anomaly-NH,Uncertainty-NH,Anomaly-SH,Uncertainty-SH
2988,2002,1,1.452,0.09,1.745,0.163,0.475,0.146
2989,2002,2,1.501,0.094,2.191,0.132,0.236,0.128
2990,2002,3,1.459,0.08,1.762,0.08,0.8,0.108
2991,2002,4,0.891,0.051,0.575,0.083,1.137,0.086
2992,2002,5,0.934,0.079,0.626,0.05,1.35,0.086
2993,2002,6,0.62,0.088,0.895,0.052,0.471,0.086
2994,2002,7,1.012,0.071,1.055,0.158,0.909,0.16
2995,2002,8,0.713,0.041,0.735,0.124,0.977,0.094
2996,2002,9,0.941,0.048,0.83,0.129,0.968,0.133
2997,2002,10,0.767,0.054,0.443,0.123,1.031,0.14
2998,2002,11,0.838,0.064,0.987,0.059,0.768,0.086
2999,2002,12,0.443,0.071,0.285,0.12,0.719,0.119
3000,2003,1,1.415,0.065,1.553,0.102,0.913,0.126
3001,2003,2,0.909,0.073,0.823,0.101,0.933,0.112
3002,2003,3,0.744,0.08,0.884,0.117,0.544,0.121
3003,2003,4,0.833,0.072,0.841,0.077,0.75,0.074
3004,2003,5,0.834,0.079,1.017,0.134,0.879,0.147
3005,2003,6,0.557,0.062,0.595,0.112,1.074,0.096
3006,2003,7,0.66,0.094,0.76,0.163,0.78,0.109
3007,2003,8,0.817,0.065,1.073,0.146,0.446,0.12
3008,2003,9,0.855,0.044,0.9,0.154,0.885,0.166
3009,2003,10,1.189,0.058,1.372,0.126,0.648,0.131
3010,2003,11,0.615,0.041,0.686,0.125,0.73,0.135
3011,2003,12,1.52,0.097,1.637,0.117,0.84,0.093
3012,2004,1,0.973,0.073,1.01,0.125,0.722,0.125
3013,2004,2,1.295,0.076,1.57,0.099,0.484,0.162
3014,2004,3,1.033,0.093,1.403,0.1,0.558,0.123
3015,2004,4,0.934,0.066,0.801,0.073,0.902,0.115
3016,2004,5,0.221,0.099,0.55,0.053,-0.026,0.129
3017,2004,6,0.444,0.112,0.45,0.155,0.741,0.158
3018,2004,7,-0.036,0.079,0.414,0.193,0.114,0.112
3019,2004,8,0.347,0.083,0.399,0.093,0.55,0.096
3020,2004,9,0.575,0.065,0.635,0.149,0.533,0.154
3021,2004,10,0.962,0.078,0.804,0.172,0.962,0.14
3022,2004,11,1.256,0.06,1.513,0.128,0.765,0.121
3023,2004,12,0.638,0.088,0.31,0.137,0.8,0.113
3024,2005,1,1.228,0.084,1.25,0.109,0.859,0.118
3025,2005,2,0.746,0.08,0.724,0.101,0.962,0.166
3026,2005,3,1.252,0.068,1.479,0.042,0.896,0.109
3027,2005,4,1.256,0.06,1.413,0.165,1.017,0.136
3028,2005,5,0.912,0.1,1.022,0.122,1.091,0.176
3029,2005,6,1.017,0.083,0.989,0.114,1.29,0.119
3030,2005,7,0.855,0.073,0.938,0.06,0.846,0.089
3031,2005,8,0.677,0.069,0.702,0.061,1.012,0.098
3032,2005,9,1.208,0.075,1.233,0.116,0.815,0.129
3033,2005,10,1.454,0.066,1.368,0.146,1.102,0.115
3034,2005,11,1.367,0.082,1.683,0.15,0.903,0.118
3035,2005,12,1.247,0.103,1.238,0.153,0.661,0.129
3036,2006,1,0.709,0.09,0.653,0.113,0.729,0.112
3037,2006,2,1.232,0.112,1.482,0.077,0.735,0.155
3038,2006,3,1.013,0.075,1.358,0.081,0.562,0.102
3039,2006,4,0.728,0.063,0.874,0.12,0.294,0.11
3040,2006,5,0.451,0.071,1.042,0.216,-0.35,0.18
3041,2006,6,1.014,0.124,1.246,0.128,0.603,0.142
3042,2006,7,0.669,0.123,0.889,0.173,0.873,0.135
3043,2006,8,1.066,0.109,0.915,0.15,1.086,0.137
3044,2006,9,0.872,0.066,0.968,0.132,0.73,0.136
3045,2006,10,1.14,0.05,1.17,0.131,1.029,0.111
3046,2006,11,0.873,0.05,0.916,0.145,0.777,0.116
3047,2006,12,1.395,0.055,1.714,0.107,0.644,0.143
3048,2007,1,2.023,0.084,2.503,0.067,0.746,0.097
3049,2007,2,1.047,0.069,1.207,0.098,0.918,0.107
3050,2007,3,1.096,0.061,1.307,0.112,0.809,0.131
3051,2007,4,1.468,0.074,1.654,0.182,0.984,0.145
3052,2007,5,1.212,0.091,1.151,0.154,0.917,0.15
3053,2007,6,0.897,0.093,0.908,0.146,0.421,0.135
3054,2007,7,0.91,0.078,0.917,0.12,0.658,0.088
3055,2007,8,0.913,0.069,1.055,0.089,0.557,0.117
3056,2007,9,0.924,0.044,0.847,0.08,1.227,0.088
3057,2007,10,1.124,0.082,1.142,0.17,0.791,0.099
3058,2007,11,1.023,0.088,1.164,0.131,0.619,0.149
3059,2007,12,0.906,0.079,1.114,0.079,0.242,0.095
3060,2008,1,0.309,0.045,0.211,0.148,0.487,0.172
3061,2008,2,0.435,0.083,0.679,0.057,0.119,0.064
3062,2008,3,1.58,0.112,2.186,0.133,0.255,0.142
3063,2008,4,0.975,0.101,0.979,0.159,0.28,0.153
3064,2008,5,0.719,0.138,0.902,0.133,0.586,0.12
3065,2008,6,0.691,0.105,0.903,0.155,0.508,0.079
3066,2008,7,0.837,0.088,0.756,0.147,1.036,0.1
3067,2008,8,0.502,0.107,0.758,0.098,0.489,0.129
3068,2008,9,0.777,0.095,0.61,0.086,0.938,0.094
3069,2008,10,1.251,0.086,1.243,0.061,1.073,0.092
3070,2008,11,1.17,0.074,1.438,0.091,0.765,0.113
3071,2008,12,0.782,0.097,0.762,0.1,0.533,0.118
3072,2009,1,1.124,0.068,1.247,0.085,0.536,0.116
3073,2009,2,0.932,0.087,1.184,0.062,0.466,0.078
3074,2009,3,0.809,0.079,0.903,0.085,0.697,0.066
3075,2009,4,1.015,0.072,1.091,0.114,0.776,0.143
3076,2009,5,0.851,0.072,0.696,0.2,0.858,0.147
3077,2009,6,0.815,0.061,0.77,0.234,0.84,0.135
3078,2009,7,0.968,0.076,0.737,0.165,0.961,0.111
3079,2009,8,0.867,0.076,0.745,0.182,1.382,0.086
3080,2009,9,1.145,0.088,1.236,0.115,1.071,0.087
3081,2009,10,0.938,0.088,0.902,0.141,0.725,0.142
3082,2009,11,0.989,0.054,0.886,0.076,1.177,0.123
3083,2009,12,0.69,0.081,0.488,0.135,0.765,0.118
3084,2010,1,1.138,0.103,1.112,0.107,0.786,0.126
3085,2010,2,1.203,0.074,1.237,0.142,1.074,0.127
3086,2010,3,1.425,0.07,1.661,0.134,1.01,0.103
3087,2010,4,1.376,0.048,1.625,0.108,0.888,0.104
3088,2010,5,1.122,0.101,1.301,0.129,0.903,0.115
3089,2010,6,0.942,0.115,1.253,0.184,0.883,0.089
3090,2010,7,0.853,0.076,1.252,0.164,0.63,0.142
3091,2010,8,0.937,0.06,1.252,0.123,0.47,0.118
3092,2010,9,0.883,0.106,0.882,0.16,0.936,0.164
3093,2010,10,1.257,0.104,1.329,0.107,0.691,0.087
3094,2010,11,1.418,0.046,2.033,0.105,0.365,0.11
3095,2010,12,0.653,0.133,0.646,0.114,0.328,0.107
3096,2011,1,0.732,0.102,0.698,0.173,0.482,0.14
3097,2011,2,0.535,0.072,0.611,0.148,0.148,0.095
3098,2011,3,0.788,0.065,1.159,0.112,0.139,0.093
3099,2011,4,1.163,0.052,1.337,0.121,0.475,0.105
3100,2011,5,0.659,0.161,0.972,0.204,0.295,0.15
3101,2011,6,0.932,0.144,1.16,0.156,0.592,0.116
3102,2011,7,1.191,0.111,1.093,0.232,0.94,0.146
3103,2011,8,1.245,0.088,1.034,0.166,1.042,0.129
3104,2011,9,0.889,0.061,1.019,0.149,0.812,0.133
3105,2011,10,1.193,0.055,1.311,0.106,0.518,0.112
3106,2011,11,0.734,0.095,0.704,0.146,0.66,0.164
3107,2011,12,1.027,0.117,1.207,0.123,0.334,0.162
3108,2012,1,0.579,0.086,0.667,0.084,0.304,0.11
3109,2012,2,0.402,0.094,0.482,0.121,0.213,0.12
3110,2012,3,0.699,0.094,0.916,0.145,0.312,0.164
3111,2012,4,1.327,0.101,1.731,0.153,0.4,0.14
3112,2012,5,1.264,0.174,1.556,0.233,0.738,0.164
3113,2012,6,1.02,0.099,1.53,0.175,0.451,0.141
3114,2012,7,0.773,0.161,1.267,0.186,0.216,0.134
3115,2012,8,0.873,0.114,0.996,0.208,0.883,0.155
3116,2012,9,0.97,0.085,1.097,0.135,1.059,0.137
3117,2012,10,1.194,0.072,1.043,0.103,1.122,0.102
3118,2012,11,1.039,0.09,1.12,0.108,0.986,0.115
3119,2012,12,0.429,0.112,-0.003,0.193,0.846,0.197
3120,2013,1,1.127,0.092,1.049,0.122,1.024,0.174
3121,2013,2,0.985,0.07,1.233,0.117,0.711,0.122
3122,2013,3,0.911,0.115,1.163,0.139,0.627,0.178
3123,2013,4,0.712,0.081,0.808,0.15,0.578,0.136
3124,2013,5,0.884,0.101,1.151,0.137,0.84,0.118
3125,2013,6,1.103,0.094,1.105,0.19,1.154,0.137
3126,2013,7,0.678,0.09,0.754,0.168,0.877,0.114
3127,2013,8,0.954,0.107,0.854,0.187,0.849,0.1
3128,2013,9,1.142,0.059,0.746,0.108,1.441,0.07
3129,2013,10,1.052,0.068,0.972,0.127,0.922,0.088
3130,2013,11,1.327,0.092,1.616,0.111,0.692,0.13
3131,2013,12,1.072,0.113,1.024,0.167,0.797,0.161
3132,2014,1,1.177,0.089,1.266,0.154,0.74,0.16
3133,2014,2,0.312,0.087,0.395,0.09,0.267,0.122
3134,2014,3,1.054,0.085,1.677,0.185,0.249,0.206
3135,2014,4,1.268,0.056,1.557,0.143,0.591,0.158
3136,2014,5,1.223,0.122,1.143,0.135,1.278,0.105
3137,2014,6,0.845,0.153,0.995,0.211,0.831,0.114
3138,2014,7,0.567,0.092,0.787,0.173,0.559,0.124
3139,2014,8,1.067,0.113,0.992,0.126,1.06,0.149
3140,2014,9,1.062,0.1,0.745,0.112,1.486,0.135
3141,2014,10,1.157,0.071,0.927,0.163,1.437,0.102
3142,2014,11,0.66,0.113,0.631,0.142,0.95,0.136
3143,2014,12,1.245,0.095,1.468,0.175,0.644,0.194
3144,2015,1,1.323,0.117,1.655,0.153,0.55,0.155
3145,2015,2,1.454,0.1,1.698,0.075,0.972,0.095
3146,2015,3,1.436,0.09,1.867,0.139,0.809,0.161
3147,2015,4,1.007,0.093,1.186,0.281,0.504,0.204
3148,2015,5,1.03,0.089,1.374,0.238,0.857,0.201
3149,2015,6,1.064,0.072,1.269,0.156,1.185,0.12
3150,2015,7,0.754,0.073,0.973,0.202,0.967,0.125
3151,2015,8,0.948,0.08,1.103,0.126,1.287,0.139
3152,2015,9,0.951,0.088,1.252,0.129,0.969,0.179
3153,2015,10,1.576,0.079,1.369,0.129,1.614,0.098
3154,2015,11,1.354,0.089,1.453,0.113,1.258,0.085
3155,2015,12,1.85,0.103,2.036,0.206,1.336,0.112
3156,2016,1,1.647,0.107,1.919,0.207,1.103,0.149
3157,2016,2,2.188,0.088,2.757,0.087,1.284,0.105
3158,2016,3,2.19,0.081,2.883,0.142,1.147,0.098
3159,2016,4,1.817,0.061,2.127,0.164,1.252,0.138
3160,2016,5,1.301,0.135,1.379,0.149,1.259,0.142
3161,2016,6,0.907,0.096,1.42,0.182,0.76,0.119
3162,2016,7,0.964,0.073,1.212,0.203,1.062,0.112
3163,2016,8,1.464,0.106,1.372,0.097,1.389,0.118
3164,2016,9,1.157,0.05,1.539,0.119,0.735,0.078
3165,2016,10,1.044,0.105,0.954,0.185,0.936,0.148
3166,2016,11,1.106,0.096,1.099,0.224,1.11,0.172
3167,2016,12,1.291,0.08,1.235,0.173,1.004,0.141
3168,2017,1,1.598,0.068,1.911,0.202,0.776,0.164
3169,2017,2,1.747,0.067,2.175,0.101,0.735,0.136
3170,2017,3,1.851,0.093,2.348,0.115,0.918,0.098
3171,2017,4,1.31,0.091,1.574,0.169,0.593,0.12
3172,2017,5,1.292,0.11,1.23,0.139,1.394,0.118
3173,2017,6,0.799,0.117,1.113,0.191,0.928,0.14
3174,2017,7,1.01,0.111,1.072,0.152,1.24,0.123
3175,2017,8,1.083,0.093,1.151,0.145,1.31,0.107
3176,2017,9,1.001,0.108,1.14,0.162,1.136,0.161
3177,2017,10,1.339,0.09,1.132,0.204,1.141,0.167
3178,2017,11,1.053,0.122,1.257,0.133,0.706,0.126
3179,2017,12,1.497,0.101,1.749,0.128,0.792,0.129
3180,2018,1,1.184,0.093,1.277,0.117,0.753,0.132
3181,2018,2,1.098,0.065,1.377,0.085,0.593,0.114
3182,2018,3,1.385,0.091,1.716,0.161,0.69,0.132
3183,2018,4,1.343,0.076,1.127,0.191,1.481,0.122
3184,2018,5,1.101,0.07,1.19,0.277,0.96,0.225
3185,2018,6,1.014,0.159,1.123,0.25,0.772,0.177
3186,2018,7,1.137,0.08,1.204,0.124,1.122,0.083
3187,2018,8,1.003,0.092,1.05,0.282,0.763,0.154
3188,2018,9,0.893,0.088,0.967,0.199,1.101,0.155
3189,2018,10,1.429,0.124,1.347,0.147,1.171,0.141
3190,2018,11,0.828,0.094,0.865,0.152,0.876,0.157
3191,2018,12,1.266,0.071,1.106,0.122,1.074,0.116
3192,2019,1,1.447,0.053,1.56,0.07,1.195,0.101
3193,2019,2,1.24,0.079,1.209,0.055,1.046,0.093
3194,2019,3,1.822,0.081,2.206,0.158,1.23,0.126
3195,2019,4,1.542,0.1,1.637,0.182,1.298,0.134
3196,2019,5,1.029,0.064,1.13,0.226,1.258,0.163
3197,2019,6,1.054,0.077,1.348,0.216,1.192,0.135
3198,2019,7,1.155,0.067,1.079,0.137,1.386,0.077
3199,2019,8,1.113,0.077,1.125,0.165,1.194,0.102
3200,2019,9,1.227,0.096,1.371,0.155,1.236,0.15
3201,2019,10,1.544,0.055,1.44,0.143,1.375,0.145
3202,2019,11,1.221,0.123,1.152,0.123,1.449,0.133
3203,2019,12,1.776,0.13,1.767,0.15,1.446,0.167
3204,2020,1,2.053,0.083,2.397,0.082,1.118,0.151
3205,2020,2,2.118,0.087,2.641,0.058,0.943,0.129
3206,2020,3,1.773,0.091,2.4,0.122,0.888,0.138
3207,2020,4,1.69,0.07,1.716,0.132,1.24,0.153
3208,2020,5,1.315,0.094,1.543,0.222,0.819,0.164
3209,2020,6,1.216,0.114,1.273,0.23,1.32,0.112
3210,2020,7,1.174,0.087,1.218,0.216,1.172,0.112
3211,2020,8,1.131,0.047,1.208,0.147,1.299,0.106
3212,2020,9,1.459,0.057,1.339,0.161,1.709,0.149
3213,2020,10,1.267,0.071,1.228,0.147,1.33,0.151
3214,2020,11,1.702,0.122,1.874,0.123,1.44,0.217
3215,2020,12,1.167,0.122,1.44,0.244,0.472,0.179
3216,2021,1,1.278,0.096,,,,
3217,2021,2,0.776,0.106,,,,
3218,2021,3,1.408,0.086,,,,
3219,2021,4,1.136,0.065,,,,
3220,2021,5,1.08,0.079,,,,
3221,2021,6,1.166,0.063,,,,
3222,2021,7,1.329,0.09,,,,
3223,2021,8,1.216,0.074,,,,
3224,2021,9,1.301,0.075,,,,
3225,2021,10,1.592,0.067,,,,
3226,2021,11,1.317,0.125,,,,
3227,2021,12,1.364,0.117,,,,
3228,2022,1,1.42,0.08,,,,
3229,2022,2,1.18,0.093,,,,
3230,2022,3,1.538,0.094,,,,
3231,2022,4,1.382,0.063,,,,
3232,2022,5,1.044,0.086,,,,
3233,2022,6,1.332,0.138,,,,
3234,2022,7,1.302,0.068,,,,
3235,2022,8,1.258,0.092,,,,
3236,2022,9,1.151,0.052,,,,
3237,2022,10,1.549,0.094,,,,
3238,2022,11,0.684,0.174,,,,
3239,2022,12,0.888,0.195,,,,
